rank: 30, ratio of 0 vs 1: 3, lambda:2, learning_rate: 0.4
iter time objective_function precision@K = 1, 5, 10
[0,10969.751216867662, 0.0 0.01020408163265306 0.009183673469387756],
[1, 0.015710199, 10935.262483306145, 0.01020408163265306, 0.012244897959183673, 0.009183673469387756],
[2, 0.029728598000000002, 10916.38980483039, 0.030612244897959183, 0.012244897959183673, 0.011224489795918368],
[3, 0.045608499, 10900.80125130997, 0.01020408163265306, 0.00816326530612245, 0.00816326530612245],
[4, 0.060008, 10887.289366742943, 0.01020408163265306, 0.006122448979591836, 0.009183673469387756],
[5, 0.074877201, 10875.915610459047, 0.01020408163265306, 0.00816326530612245, 0.01020408163265306],
[6, 0.090325002, 10865.438174747545, 0.01020408163265306, 0.006122448979591836, 0.00816326530612245],
[7, 0.10647200300000001, 10856.376684855553, 0.0, 0.01020408163265306, 0.011224489795918368],
[8, 0.12179200400000001, 10848.084867479636, 0.0, 0.014285714285714285, 0.012244897959183673],
[9, 0.136507404, 10840.672898991528, 0.01020408163265306, 0.0163265306122449, 0.014285714285714285],
[10, 0.151596504, 10834.182290106186, 0.01020408163265306, 0.02040816326530612, 0.015306122448979591],
[11, 0.165135104, 10828.480865538553, 0.01020408163265306, 0.024489795918367346, 0.0163265306122449],
[12, 0.181360403, 10823.460010749464, 0.01020408163265306, 0.022448979591836737, 0.0163265306122449],
[13, 0.201042804, 10819.46941502356, 0.030612244897959183, 0.018367346938775512, 0.0163265306122449],
[14, 0.215597604, 10816.156830103208, 0.030612244897959183, 0.018367346938775512, 0.0163265306122449],
[15, 0.230878004, 10813.626785007322, 0.02040816326530612, 0.018367346938775512, 0.018367346938775512],
[16, 0.244739403, 10811.127366447417, 0.04081632653061224, 0.02040816326530612, 0.014285714285714285],
[17, 0.258523203, 10809.474351262324, 0.030612244897959183, 0.018367346938775512, 0.0163265306122449],
[18, 0.275966603, 10807.798410669087, 0.030612244897959183, 0.0163265306122449, 0.0163265306122449],
[19, 0.29215390399999996, 10806.716301427823, 0.030612244897959183, 0.024489795918367346, 0.017346938775510204],
[20, 0.30659360399999996, 10805.585232150832, 0.030612244897959183, 0.02040816326530612, 0.017346938775510204],
[21, 0.32258690399999995, 10804.908349712456, 0.04081632653061224, 0.018367346938775512, 0.018367346938775512],
[22, 0.33608700399999997, 10803.960124067657, 0.05102040816326531, 0.0163265306122449, 0.02040816326530612],
[23, 0.349454805, 10803.44541549087, 0.04081632653061224, 0.02040816326530612, 0.02142857142857143],
[24, 0.554363705, 10802.875624087772, 0.05102040816326531, 0.02040816326530612, 0.02142857142857143],
[25, 0.568830004, 10802.463464073113, 0.05102040816326531, 0.022448979591836737, 0.022448979591836737],
[26, 0.582002904, 10802.03415181599, 0.05102040816326531, 0.022448979591836737, 0.023469387755102038],
[27, 0.596093104, 10801.77808013232, 0.05102040816326531, 0.022448979591836737, 0.024489795918367346],
[28, 0.610744205, 10801.443822365074, 0.05102040816326531, 0.02040816326530612, 0.025510204081632654],
[29, 0.6244942050000001, 10801.260765490515, 0.05102040816326531, 0.024489795918367346, 0.024489795918367346],
[30, 0.6395619050000001, 10801.043644439544, 0.05102040816326531, 0.024489795918367346, 0.022448979591836737],
[31, 0.6519317040000001, 10800.830830425635, 0.05102040816326531, 0.02653061224489796, 0.02142857142857143],
[32, 0.6654292030000001, 10800.650872643073, 0.05102040816326531, 0.024489795918367346, 0.02142857142857143],
[33, 0.6786996030000001, 10800.523525121005, 0.05102040816326531, 0.02653061224489796, 0.02142857142857143],
[34, 0.6932350030000001, 10800.407729885372, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[35, 0.7078114030000001, 10800.254067239131, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[36, 0.7226325030000001, 10800.146629020574, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[37, 0.7346789030000002, 10800.043406203944, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[38, 0.7470161030000002, 10800.02003226284, 0.05102040816326531, 0.02653061224489796, 0.022448979591836737],
[39, 0.7589937030000002, 10799.940368287049, 0.05102040816326531, 0.02653061224489796, 0.022448979591836737],
[40, 0.7731218030000002, 10799.869837012155, 0.05102040816326531, 0.02653061224489796, 0.023469387755102038],
[41, 0.7875825020000002, 10799.813467292262, 0.05102040816326531, 0.02653061224489796, 0.023469387755102038],
[42, 0.8001580020000002, 10799.760687922897, 0.05102040816326531, 0.02653061224489796, 0.023469387755102038],
[43, 0.8138741020000002, 10799.734650242968, 0.05102040816326531, 0.02653061224489796, 0.023469387755102038],
[44, 0.8314785020000002, 10799.69229215097, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[45, 0.8464491010000001, 10799.652893816121, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[46, 0.8598274010000001, 10799.622910000993, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[47, 0.8754466020000001, 10799.58657510497, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[48, 0.8886510020000001, 10799.564297477025, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[49, 0.9039751030000002, 10799.552949583, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[50, 0.9177014030000001, 10799.49726092211, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[51, 0.9308490030000002, 10799.498689913766, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[52, 0.9441707030000002, 10799.481434293788, 0.04081632653061224, 0.02653061224489796, 0.02142857142857143],
[53, 0.9604246030000002, 10799.49326407282, 0.04081632653061224, 0.02653061224489796, 0.022448979591836737],
[54, 0.9761815020000002, 10799.468458172956, 0.04081632653061224, 0.024489795918367346, 0.02142857142857143],
[55, 0.9911959010000002, 10799.406146531412, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[56, 1.0067412020000002, 10799.422894472453, 0.04081632653061224, 0.024489795918367346, 0.02142857142857143],
[57, 1.0221332020000002, 10799.417067648104, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[58, 1.0370123020000002, 10799.419009162544, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[59, 1.053897902, 10799.378649418664, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[60, 1.0695009020000001, 10799.390692207515, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[61, 1.0873538010000001, 10799.386990304289, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[62, 1.100692801, 10799.373379096794, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[63, 1.1138227010000001, 10799.389850117283, 0.04081632653061224, 0.024489795918367346, 0.02142857142857143],
[64, 1.1285342010000001, 10799.34650481379, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[65, 1.161041801, 10799.336975176497, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[66, 1.1750826010000002, 10799.370691352939, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[67, 1.1891597010000001, 10799.345521470077, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[68, 1.2034382010000002, 10799.358780088229, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[69, 1.2179243010000003, 10799.372092261818, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[70, 1.2354036010000002, 10799.356821272728, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[71, 1.2510525010000002, 10799.331583306206, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[72, 1.2658739010000002, 10799.34883147409, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[73, 1.2800302010000002, 10799.346700165968, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[74, 1.296379501, 10799.358507228844, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[75, 1.309303501, 10799.341367854398, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[76, 1.3229627, 10799.33060440439, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[77, 1.3368166, 10799.321148407267, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[78, 1.352083301, 10799.311214966461, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[79, 1.366428601, 10799.338585437072, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[80, 1.381359301, 10799.32545440517, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[81, 1.3974818, 10799.329532277863, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[82, 1.4128947, 10799.348301625183, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[83, 1.4274536, 10799.322814147932, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[84, 1.441348799, 10799.33593438819, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
[85, 1.456336199, 10799.356638555651, 0.04081632653061224, 0.024489795918367346, 0.022448979591836737],
